"","lat","lon","modality","units","O3_cal","O3","reg_site","timestamp"
"35648",37.8148,-122.2824,"OZONE","PPB",20,24.8,"Oakland",2019-12-28 16:00:00
"35649",38.10251,-122.238,"OZONE","PPB",23,31.1,"Vallejo",2019-12-28 16:00:00
"35650",37.74306,-122.1699,"OZONE","PPB",20,26.4,"San Leandro",2019-12-28 16:00:00
"35651",37.9383,-122.025,"OZONE","PPB",27,34.7,"Concord",2019-12-28 16:00:00
"35652",37.9722,-122.5189,"OZONE","PPB",24,30.5,"San Rafael",2019-12-28 16:00:00
"35653",37.7658,-122.3978,"OZONE","PPB",25,29.8,"San Francisco",2019-12-28 16:00:00
"35654",37.9604,-122.3571,"OZONE","PPB",28,37.3,"San Pablo",2019-12-28 16:00:00
"35655",37.86477,-122.3027,"OZONE","PPB",19,20,"Berkeley",2019-12-28 16:00:00
"35656",37.8148,-122.2824,"OZONE","PPB",22,30,"Oakland",2019-12-28 16:00:00
"35657",38.10251,-122.238,"OZONE","PPB",26,32.4,"Vallejo",2019-12-28 16:00:00
"35658",37.74306,-122.1699,"OZONE","PPB",22,31.6,"San Leandro",2019-12-28 16:00:00
"35659",37.9383,-122.025,"OZONE","PPB",28,33.4,"Concord",2019-12-28 16:00:00
"35660",37.9722,-122.5189,"OZONE","PPB",24,27.7,"San Rafael",2019-12-28 16:00:00
"35661",37.7658,-122.3978,"OZONE","PPB",24,30.6,"San Francisco",2019-12-28 16:00:00
"35662",37.9604,-122.3571,"OZONE","PPB",30,35.4,"San Pablo",2019-12-28 16:00:00
"35663",37.86477,-122.3027,"OZONE","PPB",18,21.4,"Berkeley",2019-12-28 16:00:00
"35664",37.8148,-122.2824,"OZONE","PPB",21,28.7,"Oakland",2019-12-28 16:00:00
"35665",38.10251,-122.238,"OZONE","PPB",26,33.6,"Vallejo",2019-12-28 16:00:00
"35666",37.74306,-122.1699,"OZONE","PPB",22,31.2,"San Leandro",2019-12-28 16:00:00
"35667",37.9383,-122.025,"OZONE","PPB",27,31.8,"Concord",2019-12-28 16:00:00
"35668",37.9722,-122.5189,"OZONE","PPB",22,27.4,"San Rafael",2019-12-28 16:00:00
"35669",37.7658,-122.3978,"OZONE","PPB",21,24.2,"San Francisco",2019-12-28 16:00:00
"35670",37.9604,-122.3571,"OZONE","PPB",28,33.7,"San Pablo",2019-12-28 16:00:00
"35671",37.86477,-122.3027,"OZONE","PPB",18,22,"Berkeley",2019-12-28 16:00:00
"35672",37.8148,-122.2824,"OZONE","PPB",19,28.3,"Oakland",2019-12-28 16:00:00
"35673",38.10251,-122.238,"OZONE","PPB",23,26.4,"Vallejo",2019-12-28 16:00:00
"35674",37.74306,-122.1699,"OZONE","PPB",19,21.6,"San Leandro",2019-12-28 16:00:00
"35675",37.9383,-122.025,"OZONE","PPB",25,32.8,"Concord",2019-12-28 16:00:00
"35676",37.9722,-122.5189,"OZONE","PPB",19,25.6,"San Rafael",2019-12-28 16:00:00
"35677",37.7658,-122.3978,"OZONE","PPB",18,22.4,"San Francisco",2019-12-28 16:00:00
"35678",37.9604,-122.3571,"OZONE","PPB",25,30.6,"San Pablo",2019-12-28 16:00:00
"35679",37.86477,-122.3027,"OZONE","PPB",17,17.9,"Berkeley",2019-12-28 16:00:00
"35680",37.8148,-122.2824,"OZONE","PPB",16,24.8,"Oakland",2019-12-28 16:00:00
"35681",38.10251,-122.238,"OZONE","PPB",19,25.5,"Vallejo",2019-12-28 16:00:00
"35682",37.74306,-122.1699,"OZONE","PPB",16,18,"San Leandro",2019-12-28 16:00:00
"35683",37.9383,-122.025,"OZONE","PPB",24,30.4,"Concord",2019-12-28 16:00:00
"35684",37.9722,-122.5189,"OZONE","PPB",16,23,"San Rafael",2019-12-28 16:00:00
"35685",37.7658,-122.3978,"OZONE","PPB",16,18.7,"San Francisco",2019-12-28 16:00:00
"35686",37.9604,-122.3571,"OZONE","PPB",22,27.4,"San Pablo",2019-12-28 16:00:00
"35687",37.86477,-122.3027,"OZONE","PPB",14,14.7,"Berkeley",2019-12-28 16:00:00
"35688",37.8148,-122.2824,"OZONE","PPB",13,16.2,"Oakland",2019-12-28 16:00:00
"35689",38.10251,-122.238,"OZONE","PPB",15,23.6,"Vallejo",2019-12-28 16:00:00
"35690",37.74306,-122.1699,"OZONE","PPB",12,19.3,"San Leandro",2019-12-28 16:00:00
"35691",37.9383,-122.025,"OZONE","PPB",23,19.6,"Concord",2019-12-28 16:00:00
"35692",37.9722,-122.5189,"OZONE","PPB",13,14.1,"San Rafael",2019-12-28 16:00:00
"35693",37.7658,-122.3978,"OZONE","PPB",13,13.2,"San Francisco",2019-12-28 16:00:00
"35694",37.9604,-122.3571,"OZONE","PPB",19,21.7,"San Pablo",2019-12-28 16:00:00
"35695",37.86477,-122.3027,"OZONE","PPB",12,6.3,"Berkeley",2019-12-28 16:00:00
"35696",37.8148,-122.2824,"OZONE","PPB",11,3.8,"Oakland",2019-12-28 16:00:00
"35697",38.10251,-122.238,"OZONE","PPB",12,12.5,"Vallejo",2019-12-28 16:00:00
"35698",37.74306,-122.1699,"OZONE","PPB",10,6.2,"San Leandro",2019-12-28 16:00:00
"35699",37.9383,-122.025,"OZONE","PPB",23,7.3,"Concord",2019-12-28 16:00:00
"35700",37.9722,-122.5189,"OZONE","PPB",12,4.2,"San Rafael",2019-12-28 16:00:00
"35701",37.7658,-122.3978,"OZONE","PPB",13,5.5,"San Francisco",2019-12-28 16:00:00
"35702",37.9604,-122.3571,"OZONE","PPB",18,8,"San Pablo",2019-12-28 16:00:00
"35703",37.86477,-122.3027,"OZONE","PPB",12,12,"Berkeley",2019-12-28 16:00:00
"35704",37.8148,-122.2824,"OZONE","PPB",10,2.5,"Oakland",2019-12-28 16:00:00
"35705",38.10251,-122.238,"OZONE","PPB",12,2.2,"Vallejo",2019-12-28 16:00:00
"35706",37.74306,-122.1699,"OZONE","PPB",9,2.3,"San Leandro",2019-12-28 16:00:00
"35707",37.9383,-122.025,"OZONE","PPB",23,10.6,"Concord",2019-12-28 16:00:00
"35708",37.9722,-122.5189,"OZONE","PPB",11,1.4,"San Rafael",2019-12-27 16:00:00
"35709",37.7658,-122.3978,"OZONE","PPB",14,2.9,"San Francisco",2019-12-27 16:00:00
"35710",37.9604,-122.3571,"OZONE","PPB",18,8.8,"San Pablo",2019-12-27 16:00:00
"35711",37.86477,-122.3027,"OZONE","PPB",13,13,"Berkeley",2019-12-27 16:00:00
"35712",37.8148,-122.2824,"OZONE","PPB",9,1.6,"Oakland",2019-12-27 16:00:00
"35713",38.10251,-122.238,"OZONE","PPB",13,0.7,"Vallejo",2019-12-27 16:00:00
"35714",37.74306,-122.1699,"OZONE","PPB",8,1.4,"San Leandro",2019-12-27 16:00:00
"35715",37.9383,-122.025,"OZONE","PPB",23,28.5,"Concord",2019-12-27 16:00:00
"35716",37.9722,-122.5189,"OZONE","PPB",10,5.1,"San Rafael",2019-12-27 16:00:00
"35717",37.7658,-122.3978,"OZONE","PPB",14,11.2,"San Francisco",2019-12-27 16:00:00
"35718",37.9604,-122.3571,"OZONE","PPB",17,13.3,"San Pablo",2019-12-27 16:00:00
"35719",37.86477,-122.3027,"OZONE","PPB",15,3.5,"Berkeley",2019-12-27 16:00:00
"35720",37.8148,-122.2824,"OZONE","PPB",9,5.6,"Oakland",2019-12-27 16:00:00
"35721",38.10251,-122.238,"OZONE","PPB",11,0.6,"Vallejo",2019-12-27 16:00:00
"35722",37.74306,-122.1699,"OZONE","PPB",10,3.5,"San Leandro",2019-12-27 16:00:00
"35723",37.9383,-122.025,"OZONE","PPB",24,29.2,"Concord",2019-12-27 16:00:00
"35724",37.9722,-122.5189,"OZONE","PPB",12,7.3,"San Rafael",2019-12-27 16:00:00
"35725",37.7658,-122.3978,"OZONE","PPB",16,12.2,"San Francisco",2019-12-27 16:00:00
"35726",37.9604,-122.3571,"OZONE","PPB",18,14.9,"San Pablo",2019-12-27 16:00:00
"35727",37.86477,-122.3027,"OZONE","PPB",17,10.4,"Berkeley",2019-12-27 16:00:00
"35728",37.8148,-122.2824,"OZONE","PPB",12,11.2,"Oakland",2019-12-27 16:00:00
"35729",38.10251,-122.238,"OZONE","PPB",14,9.3,"Vallejo",2019-12-27 16:00:00
"35730",37.74306,-122.1699,"OZONE","PPB",13,11.6,"San Leandro",2019-12-27 16:00:00
"35731",37.9383,-122.025,"OZONE","PPB",27,30.9,"Concord",2019-12-27 16:00:00
"35732",37.9722,-122.5189,"OZONE","PPB",16,15.3,"San Rafael",2019-12-27 16:00:00
"35733",37.7658,-122.3978,"OZONE","PPB",20,24.7,"San Francisco",2019-12-27 16:00:00
"35734",37.9604,-122.3571,"OZONE","PPB",22,23.2,"San Pablo",2019-12-27 16:00:00
"35735",37.86477,-122.3027,"OZONE","PPB",18,22.4,"Berkeley",2019-12-27 16:00:00
"35736",37.8148,-122.2824,"OZONE","PPB",16,18.4,"Oakland",2019-12-27 16:00:00
"35737",38.10251,-122.238,"OZONE","PPB",18,25.4,"Vallejo",2019-12-27 16:00:00
"35738",37.74306,-122.1699,"OZONE","PPB",18,13.7,"San Leandro",2019-12-27 16:00:00
"35739",37.9383,-122.025,"OZONE","PPB",30,32.1,"Concord",2019-12-27 16:00:00
"35740",37.9722,-122.5189,"OZONE","PPB",21,25.2,"San Rafael",2019-12-27 16:00:00
"35741",37.7658,-122.3978,"OZONE","PPB",24,29,"San Francisco",2019-12-27 16:00:00
"35742",37.9604,-122.3571,"OZONE","PPB",26,31.2,"San Pablo",2019-12-27 16:00:00
"35743",37.86477,-122.3027,"OZONE","PPB",19,26.4,"Berkeley",2019-12-27 16:00:00
"35744",37.8148,-122.2824,"OZONE","PPB",20,20.5,"Oakland",2019-12-27 16:00:00
"35745",38.10251,-122.238,"OZONE","PPB",22,31.3,"Vallejo",2019-12-27 16:00:00
"35746",37.74306,-122.1699,"OZONE","PPB",22,22,"San Leandro",2019-12-27 16:00:00
"35747",37.9383,-122.025,"OZONE","PPB",31,30.1,"Concord",2019-12-27 16:00:00
"35748",37.9722,-122.5189,"OZONE","PPB",25,25,"San Rafael",2019-12-27 16:00:00
"35749",37.7658,-122.3978,"OZONE","PPB",27,27,"San Francisco",2019-12-27 16:00:00
"35750",37.9604,-122.3571,"OZONE","PPB",28,28,"San Pablo",2019-12-27 16:00:00
"35751",37.86477,-122.3027,"OZONE","PPB",23,23,"Berkeley",2019-12-27 16:00:00
"35752",37.8148,-122.2824,"OZONE","PPB",24,24,"Oakland",2019-12-27 16:00:00
"35753",38.10251,-122.238,"OZONE","PPB",26,26,"Vallejo",2019-12-27 16:00:00
"35754",37.74306,-122.1699,"OZONE","PPB",26,31.8,"San Leandro",2019-12-27 16:00:00
"35755",37.9383,-122.025,"OZONE","PPB",31,31,"Concord",2019-12-27 16:00:00
"35756",37.9722,-122.5189,"OZONE","PPB",28,32.2,"San Rafael",2019-12-27 16:00:00
"35757",37.7658,-122.3978,"OZONE","PPB",29,32,"San Francisco",2019-12-27 16:00:00
"35758",37.9604,-122.3571,"OZONE","PPB",31,33.1,"San Pablo",2019-12-27 16:00:00
"35759",37.86477,-122.3027,"OZONE","PPB",26,26.6,"Berkeley",2019-12-27 16:00:00
"35760",37.8148,-122.2824,"OZONE","PPB",26,29.2,"Oakland",2019-12-27 16:00:00
"35761",38.10251,-122.238,"OZONE","PPB",29,30.9,"Vallejo",2019-12-27 16:00:00
"35762",37.74306,-122.1699,"OZONE","PPB",29,33.3,"San Leandro",2019-12-27 16:00:00
"35763",37.9383,-122.025,"OZONE","PPB",31,32.8,"Concord",2019-12-27 16:00:00
"35764",37.9722,-122.5189,"OZONE","PPB",30,32,"San Rafael",2019-12-27 16:00:00
"35765",37.7658,-122.3978,"OZONE","PPB",30,28.9,"San Francisco",2019-12-27 16:00:00
"35766",37.9604,-122.3571,"OZONE","PPB",32,33.7,"San Pablo",2019-12-27 16:00:00
"35767",37.86477,-122.3027,"OZONE","PPB",27,21.7,"Berkeley",2019-12-27 16:00:00
"35768",37.8148,-122.2824,"OZONE","PPB",28,28.9,"Oakland",2019-12-27 16:00:00
"35769",38.10251,-122.238,"OZONE","PPB",30,30.8,"Vallejo",2019-12-27 16:00:00
"35770",37.74306,-122.1699,"OZONE","PPB",30,32.6,"San Leandro",2019-12-27 16:00:00
"35771",37.9383,-122.025,"OZONE","PPB",30,32.1,"Concord",2019-12-27 16:00:00
"35772",37.9722,-122.5189,"OZONE","PPB",31,31.9,"San Rafael",2019-12-27 16:00:00
"35773",37.7658,-122.3978,"OZONE","PPB",29,31.5,"San Francisco",2019-12-27 16:00:00
"35774",37.9604,-122.3571,"OZONE","PPB",32,33.6,"San Pablo",2019-12-27 16:00:00
"35775",37.86477,-122.3027,"OZONE","PPB",27,28.1,"Berkeley",2019-12-27 16:00:00
"35776",37.8148,-122.2824,"OZONE","PPB",29,30.8,"Oakland",2019-12-27 16:00:00
"35777",38.10251,-122.238,"OZONE","PPB",30,29.5,"Vallejo",2019-12-27 16:00:00
"35778",37.74306,-122.1699,"OZONE","PPB",29,32,"San Leandro",2019-12-27 16:00:00
"35779",37.9383,-122.025,"OZONE","PPB",29,31.3,"Concord",2019-12-27 16:00:00
"35780",37.9722,-122.5189,"OZONE","PPB",31,31.8,"San Rafael",2019-12-27 16:00:00
"35781",37.7658,-122.3978,"OZONE","PPB",29,32.4,"San Francisco",2019-12-27 16:00:00
"35782",37.9604,-122.3571,"OZONE","PPB",31,32.5,"San Pablo",2019-12-27 16:00:00
"35783",37.86477,-122.3027,"OZONE","PPB",27,26.9,"Berkeley",2019-12-27 16:00:00
"35784",37.8148,-122.2824,"OZONE","PPB",29,31.1,"Oakland",2019-12-27 16:00:00
"35785",38.10251,-122.238,"OZONE","PPB",30,30.5,"Vallejo",2019-12-27 16:00:00
"35786",37.74306,-122.1699,"OZONE","PPB",29,31.5,"San Leandro",2019-12-27 16:00:00
"35787",37.9383,-122.025,"OZONE","PPB",28,31.1,"Concord",2019-12-27 16:00:00
"35788",37.9722,-122.5189,"OZONE","PPB",31,31.5,"San Rafael",2019-12-27 16:00:00
"35789",37.7658,-122.3978,"OZONE","PPB",27,28.6,"San Francisco",2019-12-27 16:00:00
"35790",37.9604,-122.3571,"OZONE","PPB",31,31.7,"San Pablo",2019-12-27 16:00:00
"35791",37.86477,-122.3027,"OZONE","PPB",27,30.1,"Berkeley",2019-12-27 16:00:00
"35792",37.8148,-122.2824,"OZONE","PPB",29,30,"Oakland",2019-12-27 16:00:00
"35793",38.10251,-122.238,"OZONE","PPB",29,31.2,"Vallejo",2019-12-27 16:00:00
"35794",37.74306,-122.1699,"OZONE","PPB",29,28.3,"San Leandro",2019-12-27 16:00:00
"35795",37.9383,-122.025,"OZONE","PPB",28,29.6,"Concord",2019-12-27 16:00:00
"35796",37.9722,-122.5189,"OZONE","PPB",30,32.2,"San Rafael",2019-12-27 16:00:00
"35797",37.7658,-122.3978,"OZONE","PPB",27,28,"San Francisco",2019-12-27 16:00:00
"35798",37.9604,-122.3571,"OZONE","PPB",30,31.3,"San Pablo",2019-12-27 16:00:00
"35799",37.86477,-122.3027,"OZONE","PPB",28,29.7,"Berkeley",2019-12-27 16:00:00
"35800",37.8148,-122.2824,"OZONE","PPB",28,28.8,"Oakland",2019-12-27 16:00:00
"35801",38.10251,-122.238,"OZONE","PPB",28,30.4,"Vallejo",2019-12-27 16:00:00
"35802",37.74306,-122.1699,"OZONE","PPB",29,24.6,"San Leandro",2019-12-27 16:00:00
"35803",37.9383,-122.025,"OZONE","PPB",27,26.6,"Concord",2019-12-27 16:00:00
"35804",37.9722,-122.5189,"OZONE","PPB",30,31.3,"San Rafael",2019-12-27 16:00:00
"35805",37.7658,-122.3978,"OZONE","PPB",25,26.1,"San Francisco",2019-12-27 16:00:00
"35806",37.9604,-122.3571,"OZONE","PPB",30,29.9,"San Pablo",2019-12-27 16:00:00
"35807",37.86477,-122.3027,"OZONE","PPB",28,27.8,"Berkeley",2019-12-27 16:00:00
"35808",37.8148,-122.2824,"OZONE","PPB",28,27.9,"Oakland",2019-12-27 16:00:00
"35809",38.10251,-122.238,"OZONE","PPB",28,29.5,"Vallejo",2019-12-27 16:00:00
"35810",37.74306,-122.1699,"OZONE","PPB",28,25.5,"San Leandro",2019-12-27 16:00:00
"35811",37.9383,-122.025,"OZONE","PPB",27,24,"Concord",2019-12-27 16:00:00
"35812",37.9722,-122.5189,"OZONE","PPB",29,29.5,"San Rafael",2019-12-27 16:00:00
"35813",37.7658,-122.3978,"OZONE","PPB",25,25.2,"San Francisco",2019-12-27 16:00:00
"35814",37.9604,-122.3571,"OZONE","PPB",29,29.1,"San Pablo",2019-12-27 16:00:00
"35815",37.86477,-122.3027,"OZONE","PPB",29,27.4,"Berkeley",2019-12-27 16:00:00
"35816",37.8148,-122.2824,"OZONE","PPB",27,28.3,"Oakland",2019-12-27 16:00:00
"35817",38.10251,-122.238,"OZONE","PPB",28,27.4,"Vallejo",2019-12-27 16:00:00
"35818",37.74306,-122.1699,"OZONE","PPB",28,31.3,"San Leandro",2019-12-27 16:00:00
"35819",37.9383,-122.025,"OZONE","PPB",27,22.6,"Concord",2019-12-27 16:00:00
"35820",37.9722,-122.5189,"OZONE","PPB",29,28.5,"San Rafael",2019-12-27 16:00:00
"35821",37.7658,-122.3978,"OZONE","PPB",25,23,"San Francisco",2019-12-27 16:00:00
"35822",37.9604,-122.3571,"OZONE","PPB",28,29,"San Pablo",2019-12-27 16:00:00
"35823",37.86477,-122.3027,"OZONE","PPB",29,28.9,"Berkeley",2019-12-27 16:00:00
"35824",37.8148,-122.2824,"OZONE","PPB",27,29,"Oakland",2019-12-27 16:00:00
"35825",38.10251,-122.238,"OZONE","PPB",27,25.3,"Vallejo",2019-12-27 16:00:00
"35826",37.74306,-122.1699,"OZONE","PPB",28,31.4,"San Leandro",2019-12-27 16:00:00
"35827",37.9383,-122.025,"OZONE","PPB",26,28.9,"Concord",2019-12-27 16:00:00
"35828",37.9722,-122.5189,"OZONE","PPB",28,28.6,"San Rafael",2019-12-27 16:00:00
"35829",37.7658,-122.3978,"OZONE","PPB",26,22.2,"San Francisco",2019-12-27 16:00:00
"35830",37.9604,-122.3571,"OZONE","PPB",27,28.5,"San Pablo",2019-12-27 16:00:00
"35831",37.86477,-122.3027,"OZONE","PPB",30,31.5,"Berkeley",2019-12-27 16:00:00
"35832",37.8148,-122.2824,"OZONE","PPB",27,25.9,"Oakland",2019-12-27 16:00:00
"35833",38.10251,-122.238,"OZONE","PPB",27,26.2,"Vallejo",2019-12-27 16:00:00
"35834",37.74306,-122.1699,"OZONE","PPB",29,29.9,"San Leandro",2019-12-27 16:00:00
"35835",37.9383,-122.025,"OZONE","PPB",25,25.8,"Concord",2019-12-27 16:00:00
"35836",37.9722,-122.5189,"OZONE","PPB",29,28.8,"San Rafael",2019-12-27 16:00:00
"35837",37.7658,-122.3978,"OZONE","PPB",27,21.8,"San Francisco",2019-12-27 16:00:00
"35838",37.9604,-122.3571,"OZONE","PPB",27,28.3,"San Pablo",2019-12-27 16:00:00
"35839",37.86477,-122.3027,"OZONE","PPB",31,28.3,"Berkeley",2019-12-27 16:00:00
"35840",37.8148,-122.2824,"OZONE","PPB",28,25.9,"Oakland",2019-12-27 16:00:00
"35841",38.10251,-122.238,"OZONE","PPB",26,28.1,"Vallejo",2019-12-27 16:00:00
"35842",37.74306,-122.1699,"OZONE","PPB",30,28.9,"San Leandro",2019-12-27 16:00:00
"35843",37.9383,-122.025,"OZONE","PPB",25,30.2,"Concord",2019-12-27 16:00:00
"35844",37.9722,-122.5189,"OZONE","PPB",29,27,"San Rafael",2019-12-27 16:00:00
"35845",37.7658,-122.3978,"OZONE","PPB",28,27.8,"San Francisco",2019-12-27 16:00:00
"35846",37.9604,-122.3571,"OZONE","PPB",28,25.3,"San Pablo",2019-12-27 16:00:00
"35847",37.86477,-122.3027,"OZONE","PPB",32,28.7,"Berkeley",2019-12-27 16:00:00
"35848",37.8148,-122.2824,"OZONE","PPB",28,25.9,"Oakland",2019-12-27 16:00:00
"35849",38.10251,-122.238,"OZONE","PPB",26,28.8,"Vallejo",2019-12-27 16:00:00
"35850",37.74306,-122.1699,"OZONE","PPB",30,29.4,"San Leandro",2019-12-27 16:00:00
"35851",37.9383,-122.025,"OZONE","PPB",25,28.5,"Concord",2019-12-27 16:00:00
"35852",37.9722,-122.5189,"OZONE","PPB",29,26.1,"San Rafael",2019-12-27 16:00:00
"35853",37.7658,-122.3978,"OZONE","PPB",28,32.9,"San Francisco",2019-12-27 16:00:00
"35854",37.9604,-122.3571,"OZONE","PPB",27,24.5,"San Pablo",2019-12-27 16:00:00
"35855",37.86477,-122.3027,"OZONE","PPB",32,32.8,"Berkeley",2019-12-27 16:00:00
"35856",37.8148,-122.2824,"OZONE","PPB",28,28,"Oakland",2019-12-27 16:00:00
"35857",38.10251,-122.238,"OZONE","PPB",25,27.5,"Vallejo",2019-12-27 16:00:00
"35858",37.74306,-122.1699,"OZONE","PPB",29,30,"San Leandro",2019-12-27 16:00:00
"35859",37.9383,-122.025,"OZONE","PPB",24,23.3,"Concord",2019-12-27 16:00:00
"35860",37.9722,-122.5189,"OZONE","PPB",29,30.3,"San Rafael",2019-12-27 16:00:00
"35861",37.7658,-122.3978,"OZONE","PPB",29,33.1,"San Francisco",2019-12-27 16:00:00
"35862",37.9604,-122.3571,"OZONE","PPB",26,26.3,"San Pablo",2019-12-27 16:00:00
"35863",37.86477,-122.3027,"OZONE","PPB",32,34.9,"Berkeley",2019-12-27 16:00:00
"35864",37.8148,-122.2824,"OZONE","PPB",28,30.5,"Oakland",2019-12-27 16:00:00
"35865",38.10251,-122.238,"OZONE","PPB",25,25.9,"Vallejo",2019-12-27 16:00:00
"35866",37.74306,-122.1699,"OZONE","PPB",29,29.8,"San Leandro",2019-12-27 16:00:00
"35867",37.9383,-122.025,"OZONE","PPB",21,23.2,"Concord",2019-12-27 16:00:00
"35868",37.9722,-122.5189,"OZONE","PPB",28,33.9,"San Rafael",2019-12-27 16:00:00
"35869",37.7658,-122.3978,"OZONE","PPB",31,32.8,"San Francisco",2019-12-27 16:00:00
"35870",37.9604,-122.3571,"OZONE","PPB",26,31.2,"San Pablo",2019-12-27 16:00:00
"35871",37.86477,-122.3027,"OZONE","PPB",33,36.4,"Berkeley",2019-12-27 16:00:00
"35872",37.8148,-122.2824,"OZONE","PPB",29,30.5,"Oakland",2019-12-27 16:00:00
"35873",38.10251,-122.238,"OZONE","PPB",24,24.1,"Vallejo",2019-12-27 16:00:00
"35874",37.74306,-122.1699,"OZONE","PPB",29,30.8,"San Leandro",2019-12-27 16:00:00
"35875",37.9383,-122.025,"OZONE","PPB",18,21.9,"Concord",2019-12-27 16:00:00
"35876",37.9722,-122.5189,"OZONE","PPB",27,29.7,"San Rafael",2019-12-27 16:00:00
"35877",37.7658,-122.3978,"OZONE","PPB",32,31.8,"San Francisco",2019-12-27 16:00:00
"35878",37.9604,-122.3571,"OZONE","PPB",26,32.3,"San Pablo",2019-12-27 16:00:00
"35879",37.86477,-122.3027,"OZONE","PPB",32,35.4,"Berkeley",2019-12-27 16:00:00
"35880",37.8148,-122.2824,"OZONE","PPB",29,30.2,"Oakland",2019-12-27 16:00:00
"35881",38.10251,-122.238,"OZONE","PPB",23,23.4,"Vallejo",2019-12-27 16:00:00
"35882",37.74306,-122.1699,"OZONE","PPB",29,29.8,"San Leandro",2019-12-27 16:00:00
"35883",37.9383,-122.025,"OZONE","PPB",17,21.3,"Concord",2019-12-27 16:00:00
"35884",37.9722,-122.5189,"OZONE","PPB",27,31.6,"San Rafael",2019-12-27 16:00:00
"35885",37.7658,-122.3978,"OZONE","PPB",32,28.8,"San Francisco",2019-12-27 16:00:00
"35886",37.9604,-122.3571,"OZONE","PPB",27,21.1,"San Pablo",2019-12-27 16:00:00
"35887",37.86477,-122.3027,"OZONE","PPB",32,33.7,"Berkeley",2019-12-27 16:00:00
"35888",37.8148,-122.2824,"OZONE","PPB",30,29.1,"Oakland",2019-12-27 16:00:00
"35889",38.10251,-122.238,"OZONE","PPB",22,22.7,"Vallejo",2019-12-27 16:00:00
"35890",37.74306,-122.1699,"OZONE","PPB",29,29,"San Leandro",2019-12-27 16:00:00
"35891",37.9383,-122.025,"OZONE","PPB",15,18,"Concord",2019-12-27 16:00:00
"35892",37.9722,-122.5189,"OZONE","PPB",28,30.4,"San Rafael",2019-12-27 16:00:00
"35893",37.7658,-122.3978,"OZONE","PPB",32,30.5,"San Francisco",2019-12-27 16:00:00
"35894",37.9604,-122.3571,"OZONE","PPB",29,22.8,"San Pablo",2019-12-27 16:00:00
"35895",37.8148,-122.2824,"OZONE","PPB",30,28.3,"Oakland",2019-12-27 16:00:00
"35896",38.10251,-122.238,"OZONE","PPB",21,20.5,"Vallejo",2019-12-27 16:00:00
"35897",37.74306,-122.1699,"OZONE","PPB",29,26.9,"San Leandro",2019-12-27 16:00:00
"35898",37.9383,-122.025,"OZONE","PPB",15,9.2,"Concord",2019-12-27 16:00:00
"35899",37.9722,-122.5189,"OZONE","PPB",27,18,"San Rafael",2019-12-26 16:00:00
"35900",37.7658,-122.3978,"OZONE","PPB",32,33.6,"San Francisco",2019-12-26 16:00:00
"35901",37.9604,-122.3571,"OZONE","PPB",29,27.1,"San Pablo",2019-12-26 16:00:00
"35902",37.86477,-122.3027,"OZONE","PPB",34,34,"Berkeley",2019-12-26 16:00:00
"35903",37.8148,-122.2824,"OZONE","PPB",30,30.9,"Oakland",2019-12-26 16:00:00
"35904",38.10251,-122.238,"OZONE","PPB",20,20.7,"Vallejo",2019-12-26 16:00:00
"35905",37.74306,-122.1699,"OZONE","PPB",29,28.9,"San Leandro",2019-12-26 16:00:00
"35906",37.9383,-122.025,"OZONE","PPB",17,5.9,"Concord",2019-12-26 16:00:00
"35907",37.9722,-122.5189,"OZONE","PPB",27,19.6,"San Rafael",2019-12-26 16:00:00
"35908",37.7658,-122.3978,"OZONE","PPB",32,33.8,"San Francisco",2019-12-26 16:00:00
"35909",37.9604,-122.3571,"OZONE","PPB",28,30.4,"San Pablo",2019-12-26 16:00:00
"35910",37.86477,-122.3027,"OZONE","PPB",34,34,"Berkeley",2019-12-26 16:00:00
"35911",37.8148,-122.2824,"OZONE","PPB",30,31.7,"Oakland",2019-12-26 16:00:00
"35912",38.10251,-122.238,"OZONE","PPB",20,22.5,"Vallejo",2019-12-26 16:00:00
"35913",37.74306,-122.1699,"OZONE","PPB",29,31.2,"San Leandro",2019-12-26 16:00:00
"35914",37.9383,-122.025,"OZONE","PPB",16,14.4,"Concord",2019-12-26 16:00:00
"35915",37.9722,-122.5189,"OZONE","PPB",26,27.7,"San Rafael",2019-12-26 16:00:00
"35916",37.7658,-122.3978,"OZONE","PPB",33,34,"San Francisco",2019-12-26 16:00:00
"35917",37.9604,-122.3571,"OZONE","PPB",29,32.2,"San Pablo",2019-12-26 16:00:00
"35918",37.86477,-122.3027,"OZONE","PPB",34,36.7,"Berkeley",2019-12-26 16:00:00
"35919",37.8148,-122.2824,"OZONE","PPB",29,31.8,"Oakland",2019-12-26 16:00:00
"35920",38.10251,-122.238,"OZONE","PPB",20,20,"Vallejo",2019-12-26 16:00:00
"35921",37.74306,-122.1699,"OZONE","PPB",29,31.9,"San Leandro",2019-12-26 16:00:00
"35922",37.9383,-122.025,"OZONE","PPB",18,10.1,"Concord",2019-12-26 16:00:00
"35923",37.9722,-122.5189,"OZONE","PPB",26,34.1,"San Rafael",2019-12-26 16:00:00
"35924",37.7658,-122.3978,"OZONE","PPB",34,32.5,"San Francisco",2019-12-26 16:00:00
"35925",37.9604,-122.3571,"OZONE","PPB",29,36.6,"San Pablo",2019-12-26 16:00:00
