"ID","TIME","TIMESTAMP","LATITUDE","LONGITUDE","DEPLOYMENT.DATE","DEPLOYMENT.DATETIME","O3.GAIN.PSE","O3.OFFSET.PSE","O3.GAIN.AQ","O3.OFFSET.AQ","O3.PROXY","O3.RAW","O3.PSE","O3.AQ","NO2.RAW","NO2.AQ"
"AQY BB-642","2020-09-16 07:00:00",2020-09-16 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,6.8,17.74,3.35,7.83,-6.3,7.77
"AQY BB-633","2020-09-16 08:00:00",2020-09-16 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,4.8,20.66,5.17,11.09,-11.73,2.8
"AQY BB-642","2020-09-16 08:00:00",2020-09-16 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,4.8,16.82,0.93,5.74,-5.56,9.74
"AQY BB-633","2020-09-16 09:00:00",2020-09-16 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,5,21.16,6.17,11.77,-11.75,2.55
"AQY BB-642","2020-09-16 09:00:00",2020-09-16 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,5,17.16,1.82,6.51,-5.88,8.97
"AQY BB-633","2020-09-16 10:00:00",2020-09-16 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,5,21.77,7.39,12.6,-14.23,0.08
"AQY BB-642","2020-09-16 10:00:00",2020-09-16 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,5,17.47,2.64,7.22,-7.46,7.15
"AQY BB-633","2020-09-16 11:00:00",2020-09-16 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,4,21.48,6.81,12.2,-13.69,0.69
"AQY BB-642","2020-09-16 11:00:00",2020-09-16 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,4,17.36,2.35,6.97,-6.91,7.79
"AQY BB-633","2020-09-16 12:00:00",2020-09-16 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,4.9,20.68,5.21,11.12,-12.7,1.94
"AQY BB-642","2020-09-16 12:00:00",2020-09-16 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,4.9,16.86,1.03,5.83,-6.41,8.94
"AQY BB-633","2020-09-16 13:00:00",2020-09-16 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,3.7,20.08,4.01,10.3,-11.99,2.85
"AQY BB-642","2020-09-16 13:00:00",2020-09-16 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,3.7,16.43,-0.1,4.85,-5.93,9.97
"AQY BB-633","2020-09-16 14:00:00",2020-09-16 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,3,19.81,3.46,9.93,-11.46,3.44
"AQY BB-642","2020-09-16 14:00:00",2020-09-16 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,3,16.21,-0.67,4.35,-5.48,10.67
"AQY BB-633","2020-09-16 15:00:00",2020-09-16 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2,-36.21,1.36,12.5,4.4,20.24,4.33,10.52,-10.39,4.18
"AQY BB-642","2020-09-16 15:00:00",2020-09-16 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,4.4,16.31,-0.41,4.58,-4.49,11.38
"AQY BB-633","2020-09-16 16:00:00",2020-09-16 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,5.8,20.76,5,11.23,-8.7,5.45
"AQY BB-642","2020-09-16 16:00:00",2020-09-16 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,5.8,16.38,-0.23,4.74,-4.05,11.67
"AQY BB-633","2020-09-16 17:00:00",2020-09-16 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,8,21.92,7.39,12.8,-6.76,6.63
"AQY BB-642","2020-09-16 17:00:00",2020-09-16 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,8,16.93,1.22,5.99,-2.79,11.98
"AQY BB-633","2020-09-16 18:00:00",2020-09-16 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,12.3,23.47,10.58,14.91,-4.74,7.7
"AQY BB-642","2020-09-16 18:00:00",2020-09-16 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,12.3,17.82,3.56,8.02,-0.64,12.56
"AQY BB-633","2020-09-16 19:00:00",2020-09-16 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,15.8,24.57,12.85,16.4,-3.08,8.66
"AQY BB-642","2020-09-16 19:00:00",2020-09-16 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,15.8,18.88,6.34,10.43,4.84,15.8
"AQY BB-633","2020-09-16 20:00:00",2020-09-16 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,19.5,25.86,15.51,18.16,0.65,11.36
"AQY BB-642","2020-09-16 20:00:00",2020-09-16 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,19.5,19.86,8.92,12.66,9.63,18.54
"AQY BB-633","2020-09-16 21:00:00",2020-09-16 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,21.8,27.48,18.84,20.36,-1.88,8.36
"AQY BB-642","2020-09-16 21:00:00",2020-09-16 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,21.8,20.95,11.78,15.14,9.83,17.17
"AQY BB-633","2020-09-16 22:00:00",2020-09-16 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,23.8,28.95,21.87,22.36,-4.35,5.5
"AQY BB-642","2020-09-16 22:00:00",2020-09-16 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,23.8,21.55,13.36,16.51,8.79,15.4
"AQY BB-633","2020-09-16 23:00:00",2020-09-16 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,16,26.01,15.81,18.36,-9.36,2.41
"AQY BB-642","2020-09-16 23:00:00",2020-09-16 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,16,20.26,9.97,13.57,2.81,12.07
"AQY BB-633","2020-09-17 00:00:00",2020-09-17 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,10.6,23.54,10.73,15,-11.73,1.48
"AQY BB-642","2020-09-17 00:00:00",2020-09-17 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,10.6,18.86,6.29,10.38,-0.46,11.25
"AQY BB-633","2020-09-17 01:00:00",2020-09-17 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,8.2,22.14,7.84,13.1,-12.16,1.74
"AQY BB-642","2020-09-17 01:00:00",2020-09-17 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,8.2,18.13,4.37,8.72,-2.01,10.93
"AQY BB-633","2020-09-17 02:00:00",2020-09-17 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,5.5,21.17,5.84,11.78,-12.5,1.89
"AQY BB-642","2020-09-17 02:00:00",2020-09-17 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,5.5,17.58,2.93,7.47,-2.79,11.05
"AQY BB-633","2020-09-17 03:00:00",2020-09-17 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,3.5,20.12,3.68,10.36,-12.78,2.13
"AQY BB-642","2020-09-17 03:00:00",2020-09-17 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,3.5,16.87,1.06,5.85,-3.74,11.23
"AQY BB-633","2020-09-17 04:00:00",2020-09-17 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,2.9,19.72,2.85,9.81,-13.15,1.98
"AQY BB-642","2020-09-17 04:00:00",2020-09-17 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.63,-43.28,2.28,14.3,2.9,16.46,-0.02,4.92,-4.78,10.92
"AQY BB-633","2020-09-17 05:00:00",2020-09-17 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4.2,20.64,4.75,11.06,-14.69,0.2
"AQY BB-642","2020-09-17 05:00:00",2020-09-17 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4.2,16.85,0.96,5.81,-5.6,9.65
"AQY BB-633","2020-09-17 06:00:00",2020-09-17 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,6.4,21.96,7.47,12.86,-15.89,-1.49
"AQY BB-642","2020-09-17 06:00:00",2020-09-17 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,6.4,17.65,3.12,7.63,-6.46,7.76
"AQY BB-633","2020-09-17 07:00:00",2020-09-17 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,5.7,21.5,6.52,12.23,-14.64,-0.17
"AQY BB-642","2020-09-17 07:00:00",2020-09-17 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,5.7,17.26,2.06,6.74,-5.68,9
"AQY BB-633","2020-09-17 08:00:00",2020-09-17 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,2.1,19.73,2.87,9.83,-11.41,3.52
"AQY BB-642","2020-09-17 08:00:00",2020-09-17 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,2.1,16.23,-0.72,4.39,-3.91,12.01
"AQY BB-633","2020-09-17 09:00:00",2020-09-17 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4,20.79,5.06,11.27,-12.64,1.94
"AQY BB-642","2020-09-17 09:00:00",2020-09-17 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4,16.77,0.74,5.62,-4.49,10.74
"AQY BB-633","2020-09-17 10:00:00",2020-09-17 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4,20.76,5,11.23,-12.44,2.13
"AQY BB-642","2020-09-17 10:00:00",2020-09-17 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4,16.73,0.63,5.53,-4.33,10.92
"AQY BB-633","2020-09-17 11:00:00",2020-09-17 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,6,21.58,6.69,12.34,-12.27,1.89
"AQY BB-642","2020-09-17 11:00:00",2020-09-17 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,6,17.13,1.71,6.44,-3.9,10.73
"AQY BB-633","2020-09-17 12:00:00",2020-09-17 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4.8,21.09,5.68,11.67,-11.76,2.58
"AQY BB-642","2020-09-17 12:00:00",2020-09-17 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4.8,16.89,1.06,5.9,-3.82,11.13
"AQY BB-633","2020-09-17 13:00:00",2020-09-17 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,3.8,20.64,4.75,11.06,-10.21,4.16
"AQY BB-642","2020-09-17 13:00:00",2020-09-17 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,3.8,16.64,0.39,5.33,-2.6,12.56
"AQY BB-633","2020-09-17 14:00:00",2020-09-17 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4.4,20.99,5.47,11.54,-11.08,3.23
"AQY BB-642","2020-09-17 14:00:00",2020-09-17 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4.4,16.78,0.77,5.65,-3.19,11.85
"AQY BB-633","2020-09-17 15:00:00",2020-09-17 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,4.8,20.87,5.22,11.37,-10.32,3.95
"AQY BB-642","2020-09-17 15:00:00",2020-09-17 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,4.8,16.64,0.39,5.33,-2.59,12.57
"AQY BB-633","2020-09-17 16:00:00",2020-09-17 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,5.8,21.17,5.84,11.78,-9.4,4.63
"AQY BB-642","2020-09-17 16:00:00",2020-09-17 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,5.8,16.72,0.6,5.51,-2,12.97
"AQY BB-633","2020-09-17 17:00:00",2020-09-17 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,7.5,21.87,7.28,12.73,-8.99,4.67
"AQY BB-642","2020-09-17 17:00:00",2020-09-17 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,7.5,16.94,1.2,6.01,-2.16,12.51
"AQY BB-633","2020-09-17 18:00:00",2020-09-17 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,9.5,23.09,9.8,14.39,-7.24,5.66
"AQY BB-642","2020-09-17 18:00:00",2020-09-17 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,9.5,17.38,2.39,7.01,-1.12,12.78
"AQY BB-633","2020-09-17 19:00:00",2020-09-17 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,12.6,24.45,12.6,16.24,-6.59,5.6
"AQY BB-642","2020-09-17 19:00:00",2020-09-17 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,12.6,18.39,5.12,9.31,0.57,12.8
"AQY BB-633","2020-09-17 20:00:00",2020-09-17 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.7,27.17,18.21,19.94,-5.88,4.97
"AQY BB-642","2020-09-17 20:00:00",2020-09-17 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.7,20.12,9.8,13.25,3.84,13.16
"AQY BB-633","2020-09-17 21:00:00",2020-09-17 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,22.3,28.2,20.33,21.34,-3.56,6.55
"AQY BB-642","2020-09-17 21:00:00",2020-09-17 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,22.3,21.34,13.1,16.03,6.66,13.86
"AQY BB-633","2020-09-17 22:00:00",2020-09-17 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,24,29.59,23.19,23.23,-3.33,6.11
"AQY BB-642","2020-09-17 22:00:00",2020-09-17 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,24,21.61,13.84,16.64,8.68,15.22
"AQY BB-633","2020-09-17 23:00:00",2020-09-17 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,22.8,29.2,22.39,22.7,-3.35,6.26
"AQY BB-642","2020-09-17 23:00:00",2020-09-17 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,22.8,21.28,12.94,15.89,8.54,15.57
"AQY BB-633","2020-09-18 00:00:00",2020-09-18 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,22.6,29,21.98,22.42,-3.57,6.18
"AQY BB-642","2020-09-18 00:00:00",2020-09-18 00:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,22.6,21.29,12.97,15.92,8.06,15.14
"AQY BB-633","2020-09-18 01:00:00",2020-09-18 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.7,27.18,18.23,19.95,-3.41,7.15
"AQY BB-642","2020-09-18 01:00:00",2020-09-18 01:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.7,20.56,10.99,14.25,7.47,15.68
"AQY BB-633","2020-09-18 02:00:00",2020-09-18 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,18.6,27.62,19.13,20.55,-5.85,4.79
"AQY BB-642","2020-09-18 02:00:00",2020-09-18 02:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,18.6,20.85,11.78,14.91,5.17,13.27
"AQY BB-633","2020-09-18 03:00:00",2020-09-18 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.4,26.83,17.5,19.47,-6.55,4.53
"AQY BB-642","2020-09-18 03:00:00",2020-09-18 03:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.4,20.46,10.72,14.03,3.78,12.62
"AQY BB-633","2020-09-18 04:00:00",2020-09-18 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,15.9,26.01,15.81,18.36,-7.7,3.9
"AQY BB-642","2020-09-18 04:00:00",2020-09-18 04:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,15.9,20.03,9.56,13.05,1.99,11.68
"AQY BB-633","2020-09-18 05:00:00",2020-09-18 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,20,27.76,19.42,20.74,-7.66,3.11
"AQY BB-642","2020-09-18 05:00:00",2020-09-18 05:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,20,20.82,11.7,14.85,2.45,10.95
"AQY BB-633","2020-09-18 06:00:00",2020-09-18 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,22.3,28.91,21.79,22.3,-7.73,2.52
"AQY BB-642","2020-09-18 06:00:00",2020-09-18 06:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,22.3,21.44,13.38,16.26,2.85,10.42
"AQY BB-633","2020-09-18 07:00:00",2020-09-18 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,20.6,28.09,20.1,21.19,-7.51,3.1
"AQY BB-642","2020-09-18 07:00:00",2020-09-18 07:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,20.6,20.94,12.02,15.12,2.29,10.64
"AQY BB-633","2020-09-18 08:00:00",2020-09-18 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,18,27.14,18.14,19.9,-8.62,2.55
"AQY BB-642","2020-09-18 08:00:00",2020-09-18 08:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,18,20.51,10.86,14.14,0.4,9.62
"AQY BB-633","2020-09-18 09:00:00",2020-09-18 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.5,27.35,18.58,20.18,-9,2.13
"AQY BB-642","2020-09-18 09:00:00",2020-09-18 09:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.5,20.64,11.21,14.44,0.49,9.51
"AQY BB-633","2020-09-18 10:00:00",2020-09-18 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,18,26.11,16.02,18.5,-9.02,2.68
"AQY BB-642","2020-09-18 10:00:00",2020-09-18 10:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,18,20.03,9.56,13.05,-0.3,9.7
"AQY BB-633","2020-09-18 11:00:00",2020-09-18 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,15,25.77,15.32,18.03,-8.27,3.5
"AQY BB-642","2020-09-18 11:00:00",2020-09-18 11:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,15,19.75,8.8,12.41,-0.07,10.3
"AQY BB-633","2020-09-18 12:00:00",2020-09-18 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.4,27.08,18.02,19.81,-7.85,3.27
"AQY BB-642","2020-09-18 12:00:00",2020-09-18 12:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.4,20.33,10.37,13.73,1.27,10.63
"AQY BB-633","2020-09-18 13:00:00",2020-09-18 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,20.1,28.42,20.78,21.64,-6.86,3.52
"AQY BB-642","2020-09-18 13:00:00",2020-09-18 13:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,20.1,20.96,12.08,15.16,2.64,10.92
"AQY BB-633","2020-09-18 14:00:00",2020-09-18 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,18.7,27.78,19.46,20.77,-4.4,5.99
"AQY BB-642","2020-09-18 14:00:00",2020-09-18 14:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,18.7,20.66,11.26,14.48,4.41,12.88
"AQY BB-633","2020-09-18 15:00:00",2020-09-18 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,15.6,25.96,15.71,18.29,-1.37,9.53
"AQY BB-642","2020-09-18 15:00:00",2020-09-18 15:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,15.6,19.64,8.5,12.16,6.19,15.89
"AQY BB-633","2020-09-18 16:00:00",2020-09-18 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,17.6,26.86,17.57,19.52,1.26,11.44
"AQY BB-642","2020-09-18 16:00:00",2020-09-18 16:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,17.6,19.84,9.05,12.61,7.39,16.64
"AQY BB-633","2020-09-18 17:00:00",2020-09-18 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,22.6,29.12,22.22,22.59,2.59,11.56
"AQY BB-642","2020-09-18 17:00:00",2020-09-18 17:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,22.6,20.81,11.67,14.82,9.21,16.83
"AQY BB-633","2020-09-18 18:00:00",2020-09-18 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,26.1,30.94,25.97,25.06,1.99,10.19
"AQY BB-642","2020-09-18 18:00:00",2020-09-18 18:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,26.1,21.91,14.65,17.33,10.24,16.13
"AQY BB-633","2020-09-18 19:00:00",2020-09-18 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,28.1,31.6,27.33,25.96,3.81,11.5
"AQY BB-642","2020-09-18 19:00:00",2020-09-18 19:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,28.1,22.23,15.51,18.06,12.96,18.04
"AQY BB-633","2020-09-18 20:00:00",2020-09-18 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,29.5,31.79,27.73,26.22,3.32,10.98
"AQY BB-642","2020-09-18 20:00:00",2020-09-18 20:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,29.5,22.55,16.38,18.79,12.83,17.48
"AQY BB-633","2020-09-18 21:00:00",2020-09-18 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,30,31.91,27.97,26.38,2.94,10.59
"AQY BB-642","2020-09-18 21:00:00",2020-09-18 21:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,30,22.64,16.62,18.99,14.26,18.58
"AQY BB-633","2020-09-18 22:00:00",2020-09-18 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,31.9,33.18,30.59,28.1,1.32,8.56
"AQY BB-642","2020-09-18 22:00:00",2020-09-18 22:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.71,-44.64,2.28,14.3,31.9,23.22,18.19,20.31,14.47,17.93
"AQY BB-633","2020-09-18 23:00:00",2020-09-18 23:00:00,37.960428,-122.356809,"2020-06-03","2020-06-03 12:00:00",2.06,-37.78,1.36,12.5,31.3,32.49,29.17,27.17,2.07,9.54
