"ID","deployment_date","deployment_datetime","O3_proxy_site","Longitude","Latitude","start_date","end_date","O3.gain","O3.offset"
"AQY BB-804","2020-09-17","2020-09-17 11:50:00","Vallejo",-122.337568,37.933887,"2020-12-23 10:00:00","2199-12-31 23:59:59",1.22616112234384,-9.6174486916462
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2019-01-01 00:00:00","2020-03-31 07:00:00",1,0
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-03-31 08:00:00","2020-07-01 09:00:00",1.1466021587959,-4.10000928485823
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-07-01 10:00:00","2020-07-13 21:00:00",1.13897390592057,-4.21628175278143
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-07-13 22:00:00","2020-07-18 01:00:00",1.06657772529032,-4.18525506110148
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-07-18 02:00:00","2020-07-22 05:00:00",1.04339068586712,-4.23512092391304
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-07-22 06:00:00","2020-07-26 09:00:00",1.05950436595176,-5.17347963238643
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-07-26 10:00:00","2020-08-07 21:00:00",1.0925677821536,-6.45585494021812
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-08-07 22:00:00","2020-08-28 17:00:00",1.05361907582632,-6.49519626089284
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-08-28 18:00:00","2020-09-18 13:00:00",1.04510330038747,-7.71386942311777
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-09-18 14:00:00","2020-09-22 17:00:00",1.14901197189753,-12.8444282666656
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-09-22 18:00:00","2020-10-05 05:00:00",1.15695816612034,-14.4858448301832
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-10-05 06:00:00","2020-10-21 21:00:00",1.13284680027696,-15.5302383427398
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-10-21 22:00:00","2020-11-20 01:00:00",0.999762090857012,-14.2729716659357
"AQY BB-805","2020-03-05","2020-03-05 14:30:00","San Pablo - Rumrill",-122.379561,37.912533,"2020-11-20 02:00:00","2199-12-31 23:59:59",1.02082253250234,-17.9103745535978
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2019-01-01 00:00:00","2020-08-07 21:00:00",1,0
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-08-07 22:00:00","2020-08-20 09:00:00",1.45514575507656,-6.74854385810944
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-08-20 10:00:00","2020-08-28 17:00:00",1.45194241958498,-1.45727427050614
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-08-28 18:00:00","2020-10-26 01:00:00",1.46250221886097,-0.973163313993883
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-10-26 02:00:00","2020-10-30 05:00:00",1.36555267816448,-1.29439381752699
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-10-30 06:00:00","2020-11-20 01:00:00",1.40527394909843,-3.27080904953265
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-11-20 02:00:00","2020-11-28 09:00:00",1.30027268265868,-2.96219409463696
"AQY BB-806","2020-05-12","2020-05-12 11:00:00","Vallejo",-122.364858,37.948007,"2020-11-28 10:00:00","2199-12-31 23:59:59",1.28880053242882,-1.52431692422142
"AQY BB-807","2020-08-14","2020-08-14 10:00:00","San Pablo - Rumrill",-122.352474,37.952281,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2019-01-01 00:00:00","2020-06-27 05:00:00",1,0
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-06-27 06:00:00","2020-07-13 21:00:00",0.952295274212842,-0.540030482507397
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-07-13 22:00:00","2020-07-18 01:00:00",0.994025666013968,-3.33201663045226
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-07-18 02:00:00","2020-07-22 05:00:00",0.98263026116182,-3.5984693470578
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-07-22 06:00:00","2020-07-26 09:00:00",1.00529801406569,-4.84190940520966
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-07-26 10:00:00","2020-07-30 13:00:00",1.05428052076646,-6.85265285074668
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-07-30 14:00:00","2020-09-14 09:00:00",1.0826407437803,-8.14940196102039
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-09-14 10:00:00","2020-09-18 13:00:00",1.55509304860348,-22.1198529211246
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-09-18 14:00:00","2020-10-09 09:00:00",1.64766633754523,-25.0394497364619
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-10-09 10:00:00","2020-10-13 13:00:00",1.87954516737911,-31.2408953219482
"AQY BB-808","2020-05-11","2020-05-11 10:45:00","San Pablo - Rumrill",-122.335865,37.969085,"2020-10-13 14:00:00","2199-12-31 23:59:59",2.03964893397938,-37.1360680055766
"AQY BB-809","2020-03-03","2020-03-03 11:15:00","San Leandro",-122.323812,37.935882,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2019-01-01 00:00:00","2020-08-20 09:00:00",1,0
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-08-20 10:00:00","2020-08-24 13:00:00",1.15715986590887,-1.76569999921222
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-08-24 14:00:00","2020-08-28 17:00:00",1.04122026605719,-1.89510775044833
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-08-28 18:00:00","2020-09-14 09:00:00",0.892322612955088,0.0357175631412936
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-09-14 10:00:00","2020-09-22 17:00:00",1.06550487413986,-5.62630655930982
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-09-22 18:00:00","2020-11-20 01:00:00",1.12022617887724,-8.78800804551506
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-11-20 02:00:00","2020-12-15 01:00:00",1.3579473613884,-15.2007692345025
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-12-15 02:00:00","2020-12-19 05:00:00",1.43368679147724,-19.4326239850329
"AQY BB-810","2020-08-12","2020-08-12 14:00:00","San Pablo - Rumrill",-122.353068,37.970754,"2020-12-19 06:00:00","2199-12-31 23:59:59",1.4950677596499,-21.4377220115482
"AQY BB-811","2020-08-13","2020-08-13 13:30:00","San Leandro",-122.349649,37.927343,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BE-645A","2019-12-09","2019-12-09 13:15:00","San Pablo - Rumrill",-122.326871,37.943383,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
"AQY BE-803A","2020-03-19","2020-03-19 10:00:00","San Leandro",-122.3034,37.98596,"2019-01-01 00:00:00","2199-12-31 23:59:59",1,0
