"lat","lon","modality","units","proxy_raw","proxy_site","timestamp","proxy_rand"
37.9604,-122.3571,"OZONE","PPB",23,"San Pablo - Rumrill","2020-07-06 11:00:00",23.0000855355419
37.864767,-122.302741,"OZONE","PPB",25.7,"Berkeley Aquatic Park","2020-07-06 11:00:00",25.7000175847403
37.9604,-122.3571,"OZONE","PPB",24,"San Pablo - Rumrill","2020-07-06 10:00:00",24.0000575882144
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-07-06 10:00:00",23.0000678631774
37.9604,-122.3571,"OZONE","PPB",26.7,"San Pablo - Rumrill","2020-07-06 09:00:00",26.7000161831477
37.864767,-122.302741,"OZONE","PPB",28.1,"Berkeley Aquatic Park","2020-07-06 09:00:00",28.1000707609551
37.9604,-122.3571,"OZONE","PPB",25.2,"San Pablo - Rumrill","2020-07-06 08:00:00",25.2000287907769
37.864767,-122.302741,"OZONE","PPB",25.7,"Berkeley Aquatic Park","2020-07-06 08:00:00",25.7000129666448
37.9604,-122.3571,"OZONE","PPB",26.1,"San Pablo - Rumrill","2020-07-06 07:00:00",26.1000895696087
37.864767,-122.302741,"OZONE","PPB",24,"Berkeley Aquatic Park","2020-07-06 07:00:00",24.0000264684295
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-07-06 06:00:00",26.6000165771236
37.864767,-122.302741,"OZONE","PPB",21.2,"Berkeley Aquatic Park","2020-07-06 06:00:00",21.2000492006616
37.9604,-122.3571,"OZONE","PPB",27.3,"San Pablo - Rumrill","2020-07-06 05:00:00",27.3000873170287
37.864767,-122.302741,"OZONE","PPB",20.5,"Berkeley Aquatic Park","2020-07-06 05:00:00",20.5000402175094
37.9604,-122.3571,"OZONE","PPB",28.1,"San Pablo - Rumrill","2020-07-06 04:00:00",28.1000250251958
37.864767,-122.302741,"OZONE","PPB",26.7,"Berkeley Aquatic Park","2020-07-06 04:00:00",26.7000853468426
37.9604,-122.3571,"OZONE","PPB",29.8,"San Pablo - Rumrill","2020-07-06 03:00:00",29.8000198441021
37.864767,-122.302741,"OZONE","PPB",24.8,"Berkeley Aquatic Park","2020-07-06 03:00:00",24.800011117456
37.9604,-122.3571,"OZONE","PPB",32.2,"San Pablo - Rumrill","2020-07-06 02:00:00",32.2000333356879
37.864767,-122.302741,"OZONE","PPB",27.8,"Berkeley Aquatic Park","2020-07-06 02:00:00",27.8000325785133
37.9604,-122.3571,"OZONE","PPB",32.8,"San Pablo - Rumrill","2020-07-06 01:00:00",32.8000791120842
37.864767,-122.302741,"OZONE","PPB",29.3,"Berkeley Aquatic Park","2020-07-06 01:00:00",29.3000774856628
37.9604,-122.3571,"OZONE","PPB",33.3,"San Pablo - Rumrill","2020-07-06 00:00:00",33.3000347935394
37.864767,-122.302741,"OZONE","PPB",30.1,"Berkeley Aquatic Park","2020-07-06 00:00:00",30.100043221014
37.9604,-122.3571,"OZONE","PPB",34.2,"San Pablo - Rumrill","2020-07-05 23:00:00",34.2000145013906
37.864767,-122.302741,"OZONE","PPB",31,"Berkeley Aquatic Park","2020-07-05 23:00:00",31.0000296938421
37.9604,-122.3571,"OZONE","PPB",35.8,"San Pablo - Rumrill","2020-07-05 22:00:00",35.8000586718353
37.864767,-122.302741,"OZONE","PPB",32.2,"Berkeley Aquatic Park","2020-07-05 22:00:00",32.2000266593459
37.9604,-122.3571,"OZONE","PPB",34.9,"San Pablo - Rumrill","2020-07-05 21:00:00",34.9000255378751
37.864767,-122.302741,"OZONE","PPB",30,"Berkeley Aquatic Park","2020-07-05 21:00:00",30.0000334675117
37.9604,-122.3571,"OZONE","PPB",36.7,"San Pablo - Rumrill","2020-07-05 20:00:00",36.7000891748548
37.864767,-122.302741,"OZONE","PPB",30.2,"Berkeley Aquatic Park","2020-07-05 20:00:00",30.2000531713168
37.9604,-122.3571,"OZONE","PPB",38.6,"San Pablo - Rumrill","2020-07-05 19:00:00",38.6000187104613
37.864767,-122.302741,"OZONE","PPB",31.3,"Berkeley Aquatic Park","2020-07-05 19:00:00",31.3000108472097
37.9604,-122.3571,"OZONE","PPB",38.7,"San Pablo - Rumrill","2020-07-05 18:00:00",38.7000345026675
37.864767,-122.302741,"OZONE","PPB",31.4,"Berkeley Aquatic Park","2020-07-05 18:00:00",31.400078973687
37.9604,-122.3571,"OZONE","PPB",38,"San Pablo - Rumrill","2020-07-05 17:00:00",38.0000618178813
37.864767,-122.302741,"OZONE","PPB",30,"Berkeley Aquatic Park","2020-07-05 17:00:00",30.0000151662182
37.9604,-122.3571,"OZONE","PPB",31.7,"San Pablo - Rumrill","2020-07-05 16:00:00",31.700087717314
37.864767,-122.302741,"OZONE","PPB",24,"Berkeley Aquatic Park","2020-07-05 16:00:00",24.000015495335
37.9604,-122.3571,"OZONE","PPB",30,"San Pablo - Rumrill","2020-07-05 15:00:00",30.0000529955758
37.864767,-122.302741,"OZONE","PPB",29.6,"Berkeley Aquatic Park","2020-07-05 15:00:00",29.6000288052435
37.9604,-122.3571,"OZONE","PPB",25,"San Pablo - Rumrill","2020-07-05 14:00:00",25.0000412263378
37.864767,-122.302741,"OZONE","PPB",29.2,"Berkeley Aquatic Park","2020-07-05 14:00:00",29.2000585633308
37.9604,-122.3571,"OZONE","PPB",18.9,"San Pablo - Rumrill","2020-07-05 13:00:00",18.9000493120864
37.864767,-122.302741,"OZONE","PPB",18.3,"Berkeley Aquatic Park","2020-07-05 13:00:00",18.3000350927445
37.9604,-122.3571,"OZONE","PPB",31,"San Pablo - Rumrill","2020-07-05 12:00:00",31.0000781774665
37.864767,-122.302741,"OZONE","PPB",13.4,"Berkeley Aquatic Park","2020-07-05 12:00:00",13.4000494889508
37.9604,-122.3571,"OZONE","PPB",33.4,"San Pablo - Rumrill","2020-07-05 11:00:00",33.4000248600393
37.864767,-122.302741,"OZONE","PPB",14.1,"Berkeley Aquatic Park","2020-07-05 11:00:00",14.1000779666307
37.9604,-122.3571,"OZONE","PPB",27,"San Pablo - Rumrill","2020-07-05 10:00:00",27.0000434210791
37.864767,-122.302741,"OZONE","PPB",15,"Berkeley Aquatic Park","2020-07-05 10:00:00",15.0000427679525
37.9604,-122.3571,"OZONE","PPB",29.3,"San Pablo - Rumrill","2020-07-05 09:00:00",29.3000893100481
37.864767,-122.302741,"OZONE","PPB",11.3,"Berkeley Aquatic Park","2020-07-05 09:00:00",11.3000186142599
37.9604,-122.3571,"OZONE","PPB",27.4,"San Pablo - Rumrill","2020-07-05 08:00:00",27.4000311871674
37.864767,-122.302741,"OZONE","PPB",13.4,"Berkeley Aquatic Park","2020-07-05 08:00:00",13.4000531955936
37.9604,-122.3571,"OZONE","PPB",24.9,"San Pablo - Rumrill","2020-07-05 07:00:00",24.9000266746581
37.864767,-122.302741,"OZONE","PPB",17,"Berkeley Aquatic Park","2020-07-05 07:00:00",17.0000717647612
37.9604,-122.3571,"OZONE","PPB",27.7,"San Pablo - Rumrill","2020-07-05 06:00:00",27.7000362724585
37.864767,-122.302741,"OZONE","PPB",20.1,"Berkeley Aquatic Park","2020-07-05 06:00:00",20.1000623882102
37.9604,-122.3571,"OZONE","PPB",29.2,"San Pablo - Rumrill","2020-07-05 05:00:00",29.2000394757754
37.864767,-122.302741,"OZONE","PPB",23.1,"Berkeley Aquatic Park","2020-07-05 05:00:00",23.1000291288736
37.9604,-122.3571,"OZONE","PPB",27.5,"San Pablo - Rumrill","2020-07-05 04:00:00",27.5000352683428
37.864767,-122.302741,"OZONE","PPB",23.6,"Berkeley Aquatic Park","2020-07-05 04:00:00",23.600077722629
37.9604,-122.3571,"OZONE","PPB",31.6,"San Pablo - Rumrill","2020-07-05 03:00:00",31.6000788595524
37.864767,-122.302741,"OZONE","PPB",25.7,"Berkeley Aquatic Park","2020-07-05 03:00:00",25.7000786271226
37.9604,-122.3571,"OZONE","PPB",30.9,"San Pablo - Rumrill","2020-07-05 02:00:00",30.9000389424965
37.864767,-122.302741,"OZONE","PPB",27.3,"Berkeley Aquatic Park","2020-07-05 02:00:00",27.3000217955798
37.9604,-122.3571,"OZONE","PPB",31.8,"San Pablo - Rumrill","2020-07-05 01:00:00",31.8000509793208
37.864767,-122.302741,"OZONE","PPB",27.8,"Berkeley Aquatic Park","2020-07-05 01:00:00",27.8000415899532
37.9604,-122.3571,"OZONE","PPB",34.3,"San Pablo - Rumrill","2020-07-05 00:00:00",34.3000534894233
37.864767,-122.302741,"OZONE","PPB",29.3,"Berkeley Aquatic Park","2020-07-05 00:00:00",29.3000450700112
37.9604,-122.3571,"OZONE","PPB",33.3,"San Pablo - Rumrill","2020-07-04 23:00:00",33.3000169167332
37.864767,-122.302741,"OZONE","PPB",29.5,"Berkeley Aquatic Park","2020-07-04 23:00:00",29.5000782133516
37.9604,-122.3571,"OZONE","PPB",35.7,"San Pablo - Rumrill","2020-07-04 22:00:00",35.7000494397939
37.864767,-122.302741,"OZONE","PPB",28.5,"Berkeley Aquatic Park","2020-07-04 22:00:00",28.5000890737999
37.9604,-122.3571,"OZONE","PPB",39.7,"San Pablo - Rumrill","2020-07-04 21:00:00",39.7000279545947
37.864767,-122.302741,"OZONE","PPB",29.3,"Berkeley Aquatic Park","2020-07-04 21:00:00",29.3000264499773
37.9604,-122.3571,"OZONE","PPB",39.5,"San Pablo - Rumrill","2020-07-04 20:00:00",39.5000680035876
37.864767,-122.302741,"OZONE","PPB",30.1,"Berkeley Aquatic Park","2020-07-04 20:00:00",30.1000454005057
37.9604,-122.3571,"OZONE","PPB",39.8,"San Pablo - Rumrill","2020-07-04 19:00:00",39.8000826928522
37.864767,-122.302741,"OZONE","PPB",31.3,"Berkeley Aquatic Park","2020-07-04 19:00:00",31.3000716726832
37.9604,-122.3571,"OZONE","PPB",37.5,"San Pablo - Rumrill","2020-07-04 18:00:00",37.50008293207
37.864767,-122.302741,"OZONE","PPB",30.7,"Berkeley Aquatic Park","2020-07-04 18:00:00",30.7000203710199
37.9604,-122.3571,"OZONE","PPB",32,"San Pablo - Rumrill","2020-07-04 17:00:00",32.000013928267
37.864767,-122.302741,"OZONE","PPB",30.1,"Berkeley Aquatic Park","2020-07-04 17:00:00",30.1000310742891
37.9604,-122.3571,"OZONE","PPB",30.8,"San Pablo - Rumrill","2020-07-04 16:00:00",30.8000125097127
37.864767,-122.302741,"OZONE","PPB",27.3,"Berkeley Aquatic Park","2020-07-04 16:00:00",27.3000502540252
37.9604,-122.3571,"OZONE","PPB",31.4,"San Pablo - Rumrill","2020-07-04 15:00:00",31.4000709376778
37.864767,-122.302741,"OZONE","PPB",23.1,"Berkeley Aquatic Park","2020-07-04 15:00:00",23.100035325898
37.9604,-122.3571,"OZONE","PPB",30.4,"San Pablo - Rumrill","2020-07-04 14:00:00",30.4000181157269
37.864767,-122.302741,"OZONE","PPB",20.5,"Berkeley Aquatic Park","2020-07-04 14:00:00",20.5000890876769
37.9604,-122.3571,"OZONE","PPB",29.2,"San Pablo - Rumrill","2020-07-04 13:00:00",29.2000389584161
37.864767,-122.302741,"OZONE","PPB",16.9,"Berkeley Aquatic Park","2020-07-04 13:00:00",16.9000518505195
37.9604,-122.3571,"OZONE","PPB",29.7,"San Pablo - Rumrill","2020-07-04 12:00:00",29.7000151614786
37.864767,-122.302741,"OZONE","PPB",15.6,"Berkeley Aquatic Park","2020-07-04 12:00:00",15.6000234853958
37.9604,-122.3571,"OZONE","PPB",31,"San Pablo - Rumrill","2020-07-04 11:00:00",31.0000333201383
37.864767,-122.302741,"OZONE","PPB",20.9,"Berkeley Aquatic Park","2020-07-04 11:00:00",20.9000222981864
37.9604,-122.3571,"OZONE","PPB",32,"San Pablo - Rumrill","2020-07-04 10:00:00",32.0000547011988
37.864767,-122.302741,"OZONE","PPB",24,"Berkeley Aquatic Park","2020-07-04 10:00:00",24.0000782898521
37.9604,-122.3571,"OZONE","PPB",34.2,"San Pablo - Rumrill","2020-07-04 09:00:00",34.2000386151648
37.864767,-122.302741,"OZONE","PPB",29.3,"Berkeley Aquatic Park","2020-07-04 09:00:00",29.3000460553662
37.9604,-122.3571,"OZONE","PPB",32.7,"San Pablo - Rumrill","2020-07-04 08:00:00",32.700075113703
37.864767,-122.302741,"OZONE","PPB",29,"Berkeley Aquatic Park","2020-07-04 08:00:00",29.0000398996922
37.9604,-122.3571,"OZONE","PPB",34.4,"San Pablo - Rumrill","2020-07-04 07:00:00",34.4000384641216
37.864767,-122.302741,"OZONE","PPB",32.4,"Berkeley Aquatic Park","2020-07-04 07:00:00",32.4000736314624
37.9604,-122.3571,"OZONE","PPB",35.1,"San Pablo - Rumrill","2020-07-04 06:00:00",35.1000871983195
37.864767,-122.302741,"OZONE","PPB",29.8,"Berkeley Aquatic Park","2020-07-04 06:00:00",29.8000549607003
37.9604,-122.3571,"OZONE","PPB",36.5,"San Pablo - Rumrill","2020-07-04 05:00:00",36.5000717159314
37.864767,-122.302741,"OZONE","PPB",30.1,"Berkeley Aquatic Park","2020-07-04 05:00:00",30.1000498127416
37.9604,-122.3571,"OZONE","PPB",35.6,"San Pablo - Rumrill","2020-07-04 04:00:00",35.6000734220205
37.864767,-122.302741,"OZONE","PPB",28.2,"Berkeley Aquatic Park","2020-07-04 04:00:00",28.2000858081887
37.9604,-122.3571,"OZONE","PPB",35.6,"San Pablo - Rumrill","2020-07-04 03:00:00",35.6000494760925
37.864767,-122.302741,"OZONE","PPB",28.8,"Berkeley Aquatic Park","2020-07-04 03:00:00",28.8000674769455
37.9604,-122.3571,"OZONE","PPB",32.4,"San Pablo - Rumrill","2020-07-04 02:00:00",32.4000358499298
37.864767,-122.302741,"OZONE","PPB",29,"Berkeley Aquatic Park","2020-07-04 02:00:00",29.0000794047899
37.9604,-122.3571,"OZONE","PPB",29.8,"San Pablo - Rumrill","2020-07-04 01:00:00",29.8000537743806
37.864767,-122.302741,"OZONE","PPB",28.7,"Berkeley Aquatic Park","2020-07-04 01:00:00",28.7000791298382
37.9604,-122.3571,"OZONE","PPB",32.6,"San Pablo - Rumrill","2020-07-04 00:00:00",32.6000865963208
37.864767,-122.302741,"OZONE","PPB",30.8,"Berkeley Aquatic Park","2020-07-04 00:00:00",30.8000212586694
37.9604,-122.3571,"OZONE","PPB",32.3,"San Pablo - Rumrill","2020-07-03 23:00:00",32.3000650913465
37.864767,-122.302741,"OZONE","PPB",29.3,"Berkeley Aquatic Park","2020-07-03 23:00:00",29.3000390267147
37.9604,-122.3571,"OZONE","PPB",32,"San Pablo - Rumrill","2020-07-03 22:00:00",32.000075479168
37.864767,-122.302741,"OZONE","PPB",26.6,"Berkeley Aquatic Park","2020-07-03 22:00:00",26.600060498028
37.9604,-122.3571,"OZONE","PPB",32,"San Pablo - Rumrill","2020-07-03 21:00:00",32.0000329805976
37.864767,-122.302741,"OZONE","PPB",28.7,"Berkeley Aquatic Park","2020-07-03 21:00:00",28.7000383976177
37.9604,-122.3571,"OZONE","PPB",31.5,"San Pablo - Rumrill","2020-07-03 20:00:00",31.500014208871
37.864767,-122.302741,"OZONE","PPB",28,"Berkeley Aquatic Park","2020-07-03 20:00:00",28.0000588621178
37.9604,-122.3571,"OZONE","PPB",31.7,"San Pablo - Rumrill","2020-07-03 19:00:00",31.7000111227319
37.864767,-122.302741,"OZONE","PPB",28.3,"Berkeley Aquatic Park","2020-07-03 19:00:00",28.3000604807788
37.9604,-122.3571,"OZONE","PPB",31.4,"San Pablo - Rumrill","2020-07-03 18:00:00",31.4000220774866
37.864767,-122.302741,"OZONE","PPB",27,"Berkeley Aquatic Park","2020-07-03 18:00:00",27.0000824640702
37.9604,-122.3571,"OZONE","PPB",30.6,"San Pablo - Rumrill","2020-07-03 17:00:00",30.6000750698767
37.864767,-122.302741,"OZONE","PPB",25.8,"Berkeley Aquatic Park","2020-07-03 17:00:00",25.8000654086083
37.9604,-122.3571,"OZONE","PPB",29.6,"San Pablo - Rumrill","2020-07-03 16:00:00",29.600029727531
37.864767,-122.302741,"OZONE","PPB",25.1,"Berkeley Aquatic Park","2020-07-03 16:00:00",25.1000730006409
37.9604,-122.3571,"OZONE","PPB",27.1,"San Pablo - Rumrill","2020-07-03 15:00:00",27.1000822676521
37.864767,-122.302741,"OZONE","PPB",24.3,"Berkeley Aquatic Park","2020-07-03 15:00:00",24.3000269356875
37.9604,-122.3571,"OZONE","PPB",27.5,"San Pablo - Rumrill","2020-07-03 14:00:00",27.5000785827551
37.864767,-122.302741,"OZONE","PPB",23.4,"Berkeley Aquatic Park","2020-07-03 14:00:00",23.4000663404121
37.9604,-122.3571,"OZONE","PPB",27.1,"San Pablo - Rumrill","2020-07-03 13:00:00",27.1000771951241
37.864767,-122.302741,"OZONE","PPB",24,"Berkeley Aquatic Park","2020-07-03 13:00:00",24.0000705375616
37.9604,-122.3571,"OZONE","PPB",27.2,"San Pablo - Rumrill","2020-07-03 12:00:00",27.2000435364751
37.864767,-122.302741,"OZONE","PPB",25.8,"Berkeley Aquatic Park","2020-07-03 12:00:00",25.8000131834872
37.9604,-122.3571,"OZONE","PPB",26.4,"San Pablo - Rumrill","2020-07-03 11:00:00",26.4000829203972
37.864767,-122.302741,"OZONE","PPB",27.3,"Berkeley Aquatic Park","2020-07-03 11:00:00",27.3000318052194
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-07-03 10:00:00",26.0000748707219
37.864767,-122.302741,"OZONE","PPB",26,"Berkeley Aquatic Park","2020-07-03 10:00:00",26.000077548247
37.9604,-122.3571,"OZONE","PPB",27.3,"San Pablo - Rumrill","2020-07-03 09:00:00",27.3000733708257
37.864767,-122.302741,"OZONE","PPB",28.2,"Berkeley Aquatic Park","2020-07-03 09:00:00",28.2000575889378
37.9604,-122.3571,"OZONE","PPB",25.9,"San Pablo - Rumrill","2020-07-03 08:00:00",25.9000400290399
37.864767,-122.302741,"OZONE","PPB",28,"Berkeley Aquatic Park","2020-07-03 08:00:00",28.0000241226009
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-07-03 07:00:00",26.0000254148183
37.864767,-122.302741,"OZONE","PPB",27.7,"Berkeley Aquatic Park","2020-07-03 07:00:00",27.7000639514519
37.9604,-122.3571,"OZONE","PPB",26.4,"San Pablo - Rumrill","2020-07-03 06:00:00",26.400072387118
37.864767,-122.302741,"OZONE","PPB",25.7,"Berkeley Aquatic Park","2020-07-03 06:00:00",25.7000893867967
37.9604,-122.3571,"OZONE","PPB",26.1,"San Pablo - Rumrill","2020-07-03 05:00:00",26.1000382102499
37.864767,-122.302741,"OZONE","PPB",26.7,"Berkeley Aquatic Park","2020-07-03 05:00:00",26.7000763247398
37.9604,-122.3571,"OZONE","PPB",25.6,"San Pablo - Rumrill","2020-07-03 04:00:00",25.6000613267741
37.864767,-122.302741,"OZONE","PPB",26,"Berkeley Aquatic Park","2020-07-03 04:00:00",26.0000181120653
37.9604,-122.3571,"OZONE","PPB",26.8,"San Pablo - Rumrill","2020-07-03 03:00:00",26.8000760552618
37.864767,-122.302741,"OZONE","PPB",26.2,"Berkeley Aquatic Park","2020-07-03 03:00:00",26.2000257685397
37.9604,-122.3571,"OZONE","PPB",27.4,"San Pablo - Rumrill","2020-07-03 02:00:00",27.4000412372748
37.864767,-122.302741,"OZONE","PPB",26.6,"Berkeley Aquatic Park","2020-07-03 02:00:00",26.6000424845004
37.9604,-122.3571,"OZONE","PPB",28.9,"San Pablo - Rumrill","2020-07-03 01:00:00",28.9000408963926
37.864767,-122.302741,"OZONE","PPB",27.7,"Berkeley Aquatic Park","2020-07-03 01:00:00",27.7000675022855
37.9604,-122.3571,"OZONE","PPB",28.9,"San Pablo - Rumrill","2020-07-03 00:00:00",28.9000363995167
37.864767,-122.302741,"OZONE","PPB",28.6,"Berkeley Aquatic Park","2020-07-03 00:00:00",28.6000490310732
37.9604,-122.3571,"OZONE","PPB",29.5,"San Pablo - Rumrill","2020-07-02 23:00:00",29.5000338369887
37.864767,-122.302741,"OZONE","PPB",26.6,"Berkeley Aquatic Park","2020-07-02 23:00:00",26.6000498755236
37.9604,-122.3571,"OZONE","PPB",29.2,"San Pablo - Rumrill","2020-07-02 22:00:00",29.2000458112886
37.864767,-122.302741,"OZONE","PPB",26.3,"Berkeley Aquatic Park","2020-07-02 22:00:00",26.300071261255
37.9604,-122.3571,"OZONE","PPB",28.3,"San Pablo - Rumrill","2020-07-02 21:00:00",28.3000567702595
37.864767,-122.302741,"OZONE","PPB",26.1,"Berkeley Aquatic Park","2020-07-02 21:00:00",26.1000585668705
37.9604,-122.3571,"OZONE","PPB",30.5,"San Pablo - Rumrill","2020-07-02 20:00:00",30.5000345743196
37.864767,-122.302741,"OZONE","PPB",26.3,"Berkeley Aquatic Park","2020-07-02 20:00:00",26.3000648128348
37.9604,-122.3571,"OZONE","PPB",30.2,"San Pablo - Rumrill","2020-07-02 19:00:00",30.2000892368198
37.864767,-122.302741,"OZONE","PPB",25.5,"Berkeley Aquatic Park","2020-07-02 19:00:00",25.5000435812459
37.9604,-122.3571,"OZONE","PPB",30.4,"San Pablo - Rumrill","2020-07-02 18:00:00",30.4000697799437
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-07-02 18:00:00",23.8000802609896
37.9604,-122.3571,"OZONE","PPB",28.2,"San Pablo - Rumrill","2020-07-02 17:00:00",28.2000820640472
37.864767,-122.302741,"OZONE","PPB",17.3,"Berkeley Aquatic Park","2020-07-02 17:00:00",17.3000290768931
37.9604,-122.3571,"OZONE","PPB",23,"San Pablo - Rumrill","2020-07-02 16:00:00",23.0000857396385
37.864767,-122.302741,"OZONE","PPB",12.5,"Berkeley Aquatic Park","2020-07-02 16:00:00",12.5000586418353
37.9604,-122.3571,"OZONE","PPB",20.4,"San Pablo - Rumrill","2020-07-02 15:00:00",20.4000104039206
37.864767,-122.302741,"OZONE","PPB",13.1,"Berkeley Aquatic Park","2020-07-02 15:00:00",13.1000173266186
37.9604,-122.3571,"OZONE","PPB",24.8,"San Pablo - Rumrill","2020-07-02 14:00:00",24.8000493361673
37.864767,-122.302741,"OZONE","PPB",8.8,"Berkeley Aquatic Park","2020-07-02 14:00:00",8.80004097312551
37.9604,-122.3571,"OZONE","PPB",27.8,"San Pablo - Rumrill","2020-07-02 13:00:00",27.800076012116
37.864767,-122.302741,"OZONE","PPB",11.3,"Berkeley Aquatic Park","2020-07-02 13:00:00",11.3000633850192
37.9604,-122.3571,"OZONE","PPB",27.9,"San Pablo - Rumrill","2020-07-02 12:00:00",27.9000246533055
37.864767,-122.302741,"OZONE","PPB",17,"Berkeley Aquatic Park","2020-07-02 12:00:00",17.0000282873269
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-07-02 11:00:00",26.0000623354291
37.864767,-122.302741,"OZONE","PPB",22.9,"Berkeley Aquatic Park","2020-07-02 11:00:00",22.9000841057152
37.9604,-122.3571,"OZONE","PPB",27,"San Pablo - Rumrill","2020-07-02 10:00:00",27.0000420111999
37.864767,-122.302741,"OZONE","PPB",20,"Berkeley Aquatic Park","2020-07-02 10:00:00",20.0000202413598
37.9604,-122.3571,"OZONE","PPB",27.3,"San Pablo - Rumrill","2020-07-02 09:00:00",27.3000394754314
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-07-02 09:00:00",23.0000266467152
37.9604,-122.3571,"OZONE","PPB",27.1,"San Pablo - Rumrill","2020-07-02 08:00:00",27.1000474971034
37.864767,-122.302741,"OZONE","PPB",23.8,"Berkeley Aquatic Park","2020-07-02 08:00:00",23.8000199261826
37.9604,-122.3571,"OZONE","PPB",26.6,"San Pablo - Rumrill","2020-07-02 07:00:00",26.6000198796232
37.864767,-122.302741,"OZONE","PPB",23.3,"Berkeley Aquatic Park","2020-07-02 07:00:00",23.3000437540969
37.9604,-122.3571,"OZONE","PPB",27.4,"San Pablo - Rumrill","2020-07-02 06:00:00",27.4000432280373
37.864767,-122.302741,"OZONE","PPB",24.4,"Berkeley Aquatic Park","2020-07-02 06:00:00",24.4000359074059
37.9604,-122.3571,"OZONE","PPB",28.3,"San Pablo - Rumrill","2020-07-02 05:00:00",28.3000581136768
37.864767,-122.302741,"OZONE","PPB",23.2,"Berkeley Aquatic Park","2020-07-02 05:00:00",23.2000751331392
37.9604,-122.3571,"OZONE","PPB",26.3,"San Pablo - Rumrill","2020-07-02 04:00:00",26.3000556372897
37.864767,-122.302741,"OZONE","PPB",22.6,"Berkeley Aquatic Park","2020-07-02 04:00:00",22.6000393802396
37.9604,-122.3571,"OZONE","PPB",24.9,"San Pablo - Rumrill","2020-07-02 03:00:00",24.900013553709
37.864767,-122.302741,"OZONE","PPB",22.5,"Berkeley Aquatic Park","2020-07-02 03:00:00",22.5000734137203
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-07-02 02:00:00",26.0000769821971
37.864767,-122.302741,"OZONE","PPB",22.4,"Berkeley Aquatic Park","2020-07-02 02:00:00",22.4000631630866
37.9604,-122.3571,"OZONE","PPB",26.2,"San Pablo - Rumrill","2020-07-02 01:00:00",26.2000886207111
37.864767,-122.302741,"OZONE","PPB",21.9,"Berkeley Aquatic Park","2020-07-02 01:00:00",21.900081671045
37.9604,-122.3571,"OZONE","PPB",26.7,"San Pablo - Rumrill","2020-07-02 00:00:00",26.700015720425
37.864767,-122.302741,"OZONE","PPB",22.3,"Berkeley Aquatic Park","2020-07-02 00:00:00",22.3000253152489
37.9604,-122.3571,"OZONE","PPB",26.5,"San Pablo - Rumrill","2020-07-01 23:00:00",26.5000834111876
37.864767,-122.302741,"OZONE","PPB",22.2,"Berkeley Aquatic Park","2020-07-01 23:00:00",22.2000264685834
37.9604,-122.3571,"OZONE","PPB",26,"San Pablo - Rumrill","2020-07-01 22:00:00",26.0000150545711
37.864767,-122.302741,"OZONE","PPB",23.3,"Berkeley Aquatic Park","2020-07-01 22:00:00",23.3000852380338
37.9604,-122.3571,"OZONE","PPB",26.5,"San Pablo - Rumrill","2020-07-01 21:00:00",26.5000614141885
37.864767,-122.302741,"OZONE","PPB",23.4,"Berkeley Aquatic Park","2020-07-01 21:00:00",23.4000548286054
37.9604,-122.3571,"OZONE","PPB",26.7,"San Pablo - Rumrill","2020-07-01 20:00:00",26.7000448794403
37.864767,-122.302741,"OZONE","PPB",23,"Berkeley Aquatic Park","2020-07-01 20:00:00",23.000024520085
37.9604,-122.3571,"OZONE","PPB",28.2,"San Pablo - Rumrill","2020-07-01 19:00:00",28.2000671284349
37.864767,-122.302741,"OZONE","PPB",23.1,"Berkeley Aquatic Park","2020-07-01 19:00:00",23.1000876065412
37.9604,-122.3571,"OZONE","PPB",26.5,"San Pablo - Rumrill","2020-07-01 18:00:00",26.5000280733314
37.864767,-122.302741,"OZONE","PPB",21,"Berkeley Aquatic Park","2020-07-01 18:00:00",21.000050705614
37.9604,-122.3571,"OZONE","PPB",24.5,"San Pablo - Rumrill","2020-07-01 17:00:00",24.5000306865351
37.864767,-122.302741,"OZONE","PPB",17.8,"Berkeley Aquatic Park","2020-07-01 17:00:00",17.8000869339128
37.9604,-122.3571,"OZONE","PPB",23.4,"San Pablo - Rumrill","2020-07-01 16:00:00",23.4000191354398
37.864767,-122.302741,"OZONE","PPB",16,"Berkeley Aquatic Park","2020-07-01 16:00:00",16.0000556080337
37.9604,-122.3571,"OZONE","PPB",22.9,"San Pablo - Rumrill","2020-07-01 15:00:00",22.9000580595669
37.864767,-122.302741,"OZONE","PPB",11.6,"Berkeley Aquatic Park","2020-07-01 15:00:00",11.6000574299577
37.9604,-122.3571,"OZONE","PPB",24.7,"San Pablo - Rumrill","2020-07-01 14:00:00",24.7000328666608
37.864767,-122.302741,"OZONE","PPB",9.5,"Berkeley Aquatic Park","2020-07-01 14:00:00",9.50001606614342
